"Hugo_Symbol","M1","M2","pval","or","ci.up","ci.low","adjPval"
"VSTM4",27,4,0.00208695445328733,4.43783218186569,17.7670758725137,1.50872419222819,0.118012305394224
"OR4A15",38,8,0.00217686301698515,3.18487213577719,8.10285667391315,1.41841741284513,0.122368039416325
"RP1",109,42,0.00219245114000517,1.93663650849456,3.03027724866757,1.25214561922345,0.122519328412054
"ANOS1",1,8,0.00235774096721079,0.0736250770131851,0.55706079643008,0.00165075084665977,0.124443918754466
"FER1L6",57,16,0.0023633616982906,2.46191266621883,4.763398644196,1.33695086324917,0.124443918754466
"NDST4",57,16,0.0023633616982906,2.46191266621883,4.763398644196,1.33695086324917,0.124443918754466
"SCN10A",81,28,0.00239767831884892,2.06329098093218,3.46502036975258,1.25601679274969,0.124443918754466
"THSD7B",101,38,0.00245066738576938,1.95573574893818,3.10664143361425,1.2482410915996,0.124443918754466
"AFDN",17,1,0.00246864069259525,10.9486253399232,460.581458573629,1.68591462109055,0.124443918754466
"LAMC1",17,1,0.00246864069259525,10.9486253399232,460.581458573629,1.68591462109055,0.124443918754466
"LPIN1",17,1,0.00246864069259525,10.9486253399232,460.581458573629,1.68591462109055,0.124443918754466
"OR56A3",17,1,0.00246864069259525,10.9486253399232,460.581458573629,1.68591462109055,0.124443918754466
"OR8K5",17,1,0.00246864069259525,10.9486253399232,460.581458573629,1.68591462109055,0.124443918754466
"PLAG1",17,1,0.00246864069259525,10.9486253399232,460.581458573629,1.68591462109055,0.124443918754466
"POTEH",17,1,0.00246864069259525,10.9486253399232,460.581458573629,1.68591462109055,0.124443918754466
"UNC5A",17,1,0.00246864069259525,10.9486253399232,460.581458573629,1.68591462109055,0.124443918754466
"ZNF106",17,1,0.00246864069259525,10.9486253399232,460.581458573629,1.68591462109055,0.124443918754466
"ECEL1",13,0,0.00248887837508932,Inf,Inf,1.91821430396061,0.124443918754466
"ETV1",13,0,0.00248887837508932,Inf,Inf,1.91821430396061,0.124443918754466
"HAP1",13,0,0.00248887837508932,Inf,Inf,1.91821430396061,0.124443918754466
"LRRC55",13,0,0.00248887837508932,Inf,Inf,1.91821430396061,0.124443918754466
"OBSL1",13,0,0.00248887837508932,Inf,Inf,1.91821430396061,0.124443918754466
"ZNF600",13,0,0.00248887837508932,Inf,Inf,1.91821430396061,0.124443918754466
"ANK3",113,45,0.00256950281828712,1.87382576028882,2.90558951458555,1.22082414920955,0.127802496197527
"SCN9A",58,17,0.00276182224874926,2.35343259410153,4.47590524187416,1.29462886495249,0.136652663349573
"C3",40,9,0.00283354056504534,2.98630630377659,7.18739269799423,1.3805367338276,0.139474794652491
"BRINP1",44,11,0.00304898808933865,2.69930828014104,5.96871262210174,1.32409465932245,0.139939117994192
